product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000048420,FTFX-APP-003QI,APP,FTFX,Beige,S,Leather,238,15,16,6.5,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048437,CKMT-HNK-003QJ,HNK,CKMT,Pink,One-Size,Paper,615,16.5,13.9,9.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048444,KDLN-TOY-003QK,TOY,KDLN,Navy,One-Size,Leather,70,20.2,10.3,9.2,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048451,PRLV-HNK-003QL,HNK,PRLV,Green,One-Size,Leather,232,3,10.7,3.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048468,KDLN-TOY-003QM,TOY,KDLN,Beige,One-Size,Wood,474,24.5,4.4,4.8,43,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048475,ALMS-BPC-003QN,BPC,ALMS,White,One-Size,Plastic,164,26.3,3,6.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048482,CBLT-APP-003QO,APP,CBLT,Green,S,Paper,387,14.6,17.3,12.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048499,CSNV-HNK-003QP,HNK,CSNV,Navy,One-Size,Wood,326,12.8,11.5,11.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048505,PLCB-TOY-003QQ,TOY,PLCB,Purple,One-Size,Paper,243,37.5,14.9,8.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048512,SWCR-SPT-003QR,SPT,SWCR,Black,XS,Cotton,453,26.7,9.4,6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048529,CSNV-HNK-003QS,HNK,CSNV,Silver,One-Size,Paper,163,11.9,13.2,2.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048536,BTNQ-BPC-003QT,BPC,BTNQ,Beige,One-Size,Glass,513,30.9,11.3,4.8,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048543,LFSP-BKS-003QU,BKS,LFSP,null,One-Size,Polyester,116,11.7,8.5,6.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048550,NTHR-APP-003QV,APP,NTHR,Pink,M,Plastic,250,19.8,11.2,5.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048567,NTCH-GRC-003QW,GRCY,NTCH,Red,One-Size,Rubber,188,3.9,7.6,5.6,26,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048574,STAC-BKS-003QX,BKS,STAC,null,One-Size,Paper,153,25,18.8,3.1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048581,SKYL-CE-003QY,CE,SKYL,Yellow,One-Size,Steel,489,16,15.4,15.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048598,WRMH-HNK-003QZ,HNK,WRMH,Yellow,One-Size,Glass,173,17.2,2,7.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048604,GGRN-GRC-003R0,GRCY,GGRN,Gray,One-Size,Rubber,288,21.4,18.7,4.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048611,CBLT-APP-003R1,APP,CBLT,Purple,XS,Steel,467,28,12.9,5,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048628,SLKE-BPC-003R2,BPC,SLKE,Beige,One-Size,Paper,441,34.1,11.4,7.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048635,CBLT-APP-003R3,APP,CBLT,Gray,M,Rubber,179,22,8.6,3.7,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048642,STCR-HNK-003R4,HNK,STCR,Purple,One-Size,Leather,674,27.3,7.7,6.7,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048659,CKMT-HNK-003R5,HNK,CKMT,Blue,One-Size,Paper,86,4.6,7.3,10,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048666,ECOT-CE-003R6,CE,ECOT,Blue,One-Size,Polyester,370,26.3,9.9,11.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048673,SLKE-BPC-003R7,BPC,SLKE,Yellow,One-Size,Steel,136,26.5,8.9,4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048680,STAC-BKS-003R8,BKS,STAC,null,One-Size,Polyester,230,21,9.5,5.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048697,SWCR-SPT-003R9,SPT,SWCR,Silver,XXL,Cotton,335,13,10.8,8.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048703,DMLX-BPC-003RA,BPC,DMLX,Green,One-Size,Rubber,391,19.9,15.8,10.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048710,TNGR-TOY-003RB,TOY,TNGR,Silver,One-Size,Paper,197,18.8,5.3,6.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048727,PRLV-HNK-003RC,HNK,PRLV,Blue,One-Size,Paper,1102,15,14.3,11.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048734,BTNQ-BPC-003RD,BPC,BTNQ,Purple,One-Size,Paper,352,26,20.4,9.8,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048741,GLOW-BPC-003RE,BPC,GLOW,Yellow,One-Size,Leather,279,29.7,7.4,4.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048758,PRLV-HNK-003RF,HNK,PRLV,Blue,One-Size,Steel,116,38,12.5,6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048765,PKPR-SPT-003RG,SPT,PKPR,Purple,S,Aluminum,945,12.7,5.7,5.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048772,NTHR-APP-003RH,APP,NTHR,Navy,M,Rubber,95,17.8,13.7,10.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048789,PHTX-CE-003RI,CE,PHTX,Beige,One-Size,Cotton,386,5.1,2,3.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048796,COTC-APP-003RJ,APP,COTC,Gray,XXL,Wood,140,11.2,3.2,8.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048802,CKMT-HNK-003RK,HNK,CKMT,Purple,One-Size,Aluminum,597,23.5,16,6.7,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048819,BLIN-BKS-003RL,BKS,BLIN,null,One-Size,Aluminum,331,29.5,8.4,9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048826,PHTX-CE-003RM,CE,PHTX,Red,One-Size,Steel,263,3,7.8,3.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048833,GRBK-GRC-003RN,GRCY,GRBK,White,One-Size,Aluminum,270,15.1,15.2,12.2,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048840,CKMT-HNK-003RO,HNK,CKMT,Purple,One-Size,Cotton,138,29.7,16.6,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048857,SMLN-SPT-003RP,SPT,SMLN,White,One-Size,Rubber,526,29.3,12.3,7.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048864,FRFL-GRC-003RQ,GRCY,FRFL,Red,One-Size,Glass,239,14.4,7.3,8.6,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048871,FTFX-APP-003RR,APP,FTFX,Silver,XXL,Leather,402,24.3,2,5.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048888,CKMT-HNK-003RS,HNK,CKMT,Blue,One-Size,Rubber,81,27.7,8,13.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048895,CSNV-HNK-003RT,HNK,CSNV,Green,One-Size,Steel,172,31,7.3,12.9,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048901,COTC-APP-003RU,APP,COTC,Beige,M,Rubber,204,15.4,11.2,6.4,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048918,MOSA-APP-003RV,APP,MOSA,Silver,S,Glass,81,15.4,3.9,9.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048925,FRMJ-GRC-003RW,GRCY,FRMJ,Black,One-Size,Glass,200,12.2,7.1,10.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048932,WRMH-HNK-003RX,HNK,WRMH,Green,One-Size,Polyester,270,22.7,7.8,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048949,CSNV-HNK-003RY,HNK,CSNV,Navy,One-Size,Aluminum,279,21.9,11.5,13.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048956,VOLT-CE-003RZ,CE,VOLT,Green,One-Size,Aluminum,209,21.2,16.5,5.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048963,ALMS-BPC-003S0,BPC,ALMS,Gray,One-Size,Glass,373,20.5,17,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048970,PRSD-SPT-003S1,SPT,PRSD,Green,M,Aluminum,158,10.1,16,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048987,STCR-HNK-003S2,HNK,STCR,Gray,One-Size,Rubber,281,20.3,7.1,8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000048994,CSNV-HNK-003S3,HNK,CSNV,Gray,One-Size,Leather,147,13.5,9.7,5.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049007,MOSA-APP-003S4,APP,MOSA,Purple,L,Wood,147,20.1,5.5,15.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049014,SKYL-CE-003S5,CE,SKYL,Silver,One-Size,Plastic,622,3,14,6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049021,ABLF-APP-003S6,APP,ABLF,Red,M,Polyester,946,9.8,7.9,14.6,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049038,CKMT-HNK-003S7,HNK,CKMT,Black,One-Size,Polyester,158,27.8,12.4,11.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049045,GRBK-GRC-003S8,GRCY,GRBK,Navy,One-Size,Aluminum,535,27.4,12.7,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049052,PKPR-SPT-003S9,SPT,PKPR,Red,XS,Glass,78,25.3,20.5,3.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049069,PGTR-BKS-003SA,BKS,PGTR,null,One-Size,Rubber,347,20.4,14.2,11.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049076,HMNS-HNK-003SB,HNK,HMNS,Yellow,One-Size,Aluminum,128,20.6,7.2,4.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049083,ZNTH-CE-003SC,CE,ZNTH,Yellow,One-Size,Wood,309,21.2,9.8,10,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049090,HRBC-BPC-003SD,BPC,HRBC,Pink,One-Size,Polyester,1063,20.3,18.6,2.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049106,BTNQ-BPC-003SE,BPC,BTNQ,Red,One-Size,Leather,78,28.6,13.6,3.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049113,SKYL-CE-003SF,CE,SKYL,Silver,One-Size,Cotton,224,12.6,12.7,9.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049120,ACME-CE-003SG,CE,ACME,Green,One-Size,Leather,163,23.3,4.7,6.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049137,LFSP-BKS-003SH,BKS,LFSP,null,One-Size,Paper,60,26.3,14.8,4.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049144,ZNTH-CE-003SI,CE,ZNTH,Gray,One-Size,Rubber,99,23.4,17.6,7,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049151,STAC-BKS-003SJ,BKS,STAC,null,One-Size,Rubber,234,27.9,12.2,7.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049168,SKYL-CE-003SK,CE,SKYL,Blue,One-Size,Polyester,359,32.1,10,3.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049175,SKYL-CE-003SL,CE,SKYL,Pink,One-Size,Leather,163,15.7,14.6,9.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049182,FRFL-GRC-003SM,GRCY,FRFL,Yellow,One-Size,Plastic,796,25.2,6.4,2.3,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049199,RKBR-TOY-003SN,TOY,RKBR,Green,One-Size,Rubber,264,16.8,14,3.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049205,CBLT-APP-003SO,APP,CBLT,White,One-Size,Wood,532,31.2,11.4,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049212,HMNS-HNK-003SP,HNK,HMNS,Red,One-Size,Aluminum,95,16.7,12,5.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049229,CBLT-APP-003SQ,APP,CBLT,Pink,XS,Rubber,262,14.4,15.6,5.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049236,AQPR-HNK-003SR,HNK,AQPR,Yellow,One-Size,Leather,140,27.8,20.5,12.9,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049243,AQPR-HNK-003SS,HNK,AQPR,Silver,One-Size,Aluminum,156,22.8,10.9,6.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049250,GRBK-GRC-003ST,GRCY,GRBK,Yellow,One-Size,Leather,482,19.5,13.9,7.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049267,CKMT-HNK-003SU,HNK,CKMT,Silver,One-Size,Cotton,371,14.4,7.7,6.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049274,ALMS-BPC-003SV,BPC,ALMS,White,One-Size,Glass,121,19,15.8,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049281,BTNQ-BPC-003SW,BPC,BTNQ,Green,One-Size,Cotton,856,23.2,22.1,10.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049298,SLKE-BPC-003SX,BPC,SLKE,Gray,One-Size,Glass,195,11.9,11.4,5.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049304,FRFL-GRC-003SY,GRCY,FRFL,Red,One-Size,Polyester,29,35.7,14.7,11.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049311,BYTM-CE-003SZ,CE,BYTM,White,One-Size,Paper,206,15.6,16.8,5.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049328,PHTX-CE-003T0,CE,PHTX,Yellow,One-Size,Steel,141,17.5,14.5,7.9,35,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049335,DMLX-BPC-003T1,BPC,DMLX,White,One-Size,Cotton,508,24.2,2.7,4.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049342,LFSP-BKS-003T2,BKS,LFSP,null,One-Size,Paper,289,14.7,9.4,4.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049359,URTL-APP-003T3,APP,URTL,Purple,S,Steel,284,15.7,12.5,8.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049366,CBLT-APP-003T4,APP,CBLT,Silver,One-Size,Rubber,153,25.7,17,5.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049373,FRFL-GRC-003T5,GRCY,FRFL,Purple,One-Size,Leather,96,6.2,9.7,1.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049380,NOVW-CE-003T6,CE,NOVW,Navy,One-Size,Steel,427,30.2,12.5,7.8,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049397,PHTX-CE-003T7,CE,PHTX,Black,One-Size,Paper,143,14.5,20.5,11.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049403,COTC-APP-003T8,APP,COTC,Beige,L,Plastic,212,4.9,24.2,10,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049410,BYTM-CE-003T9,CE,BYTM,Gray,One-Size,Steel,446,31.8,12.3,5.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049427,KDLN-TOY-003TA,TOY,KDLN,Red,One-Size,Steel,245,9.3,12.8,9.3,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049434,CKMT-HNK-003TB,HNK,CKMT,Red,One-Size,Aluminum,243,24.7,5,4.8,25,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049441,CKMT-HNK-003TC,HNK,CKMT,White,One-Size,Rubber,161,29.6,10.1,7,185,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049458,CKMT-HNK-003TD,HNK,CKMT,Silver,One-Size,Plastic,344,16.8,4.5,5.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049465,FRFL-GRC-003TE,GRCY,FRFL,Beige,One-Size,Wood,731,26.7,8.5,11.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049472,ABLF-APP-003TF,APP,ABLF,Black,S,Rubber,59,16.3,17,5.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049489,NTHR-APP-003TG,APP,NTHR,Navy,S,Cotton,297,28.9,11.6,8.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049496,PLCB-TOY-003TH,TOY,PLCB,Purple,One-Size,Glass,77,5.1,18.7,7.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049502,CBLT-APP-003TI,APP,CBLT,Green,XXL,Steel,143,26.9,16.9,8.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049519,HMNS-HNK-003TJ,HNK,HMNS,Green,One-Size,Rubber,166,16.9,7.1,10,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049526,CKMT-HNK-003TK,HNK,CKMT,Blue,One-Size,Leather,307,21.8,9.1,5.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049533,CKMT-HNK-003TL,HNK,CKMT,Black,One-Size,Polyester,341,23.8,17.9,4.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049540,PGTR-BKS-003TM,BKS,PGTR,null,One-Size,Glass,1867,32.7,5.2,5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049557,FRFL-GRC-003TN,GRCY,FRFL,Yellow,One-Size,Aluminum,97,17.7,13.2,6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049564,URTL-APP-003TO,APP,URTL,Silver,One-Size,Cotton,239,3,13.8,5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049571,HMNS-HNK-003TP,HNK,HMNS,Gray,One-Size,Polyester,246,9.7,10.5,11.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049588,VOLT-CE-003TQ,CE,VOLT,Purple,One-Size,Cotton,239,26.2,11.8,9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049595,CSNV-HNK-003TR,HNK,CSNV,White,One-Size,Wood,106,13.6,16.4,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049601,COTC-APP-003TS,APP,COTC,White,XS,Plastic,189,22,12.6,6.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049618,NTHR-APP-003TT,APP,NTHR,Green,One-Size,Polyester,186,25.3,9,8.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049625,ZNTH-CE-003TU,CE,ZNTH,Pink,One-Size,Polyester,786,16.8,4.7,7.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049632,CSNV-HNK-003TV,HNK,CSNV,Red,One-Size,Plastic,188,5.9,12.2,2.2,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049649,BLIN-BKS-003TW,BKS,BLIN,null,One-Size,Steel,471,19.3,17.1,6.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049656,DMLX-BPC-003TX,BPC,DMLX,Gray,One-Size,Steel,735,25.5,12.8,4.1,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049663,CKMT-HNK-003TY,HNK,CKMT,Navy,One-Size,Wood,737,13.8,9.7,10.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049670,PRLV-HNK-003TZ,HNK,PRLV,Gray,One-Size,Aluminum,1054,22.6,15.6,11,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049687,FRFL-GRC-003U0,GRCY,FRFL,Gray,One-Size,Cotton,100,13.7,14.3,10.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049694,DMLX-BPC-003U1,BPC,DMLX,Beige,One-Size,Leather,259,28.7,14.9,4.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049700,ABLF-APP-003U2,APP,ABLF,Purple,XS,Aluminum,185,25.7,8.9,6.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049717,ABLF-APP-003U3,APP,ABLF,Navy,XXL,Glass,377,28.5,2.9,8.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049724,HPFN-TOY-003U4,TOY,HPFN,Gray,One-Size,Leather,189,39.9,8.2,10.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049731,NTHR-APP-003U5,APP,NTHR,Yellow,XL,Plastic,102,16.5,12,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049748,ZNTH-CE-003U6,CE,ZNTH,Red,One-Size,Glass,328,9.4,15.8,9.8,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000049755,SKYL-CE-003U7,CE,SKYL,White,One-Size,Wood,383,13.5,11.2,8.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
